Age,Gender,Time
25,"{'Woman': np.float32(96.417946), 'Man': np.float32(3.5820615)}",2025-08-01 09:15:31
25,"{'Woman': np.float32(86.40838), 'Man': np.float32(13.591628)}",2025-08-01 09:15:32
25,"{'Woman': np.float32(82.038536), 'Man': np.float32(17.961472)}",2025-08-01 09:15:33
25,"{'Woman': np.float32(85.9104), 'Man': np.float32(14.089598)}",2025-08-01 09:15:34
27,"{'Woman': np.float32(52.37129), 'Man': np.float32(47.628708)}",2025-08-01 09:15:35
27,"{'Woman': np.float32(93.72326), 'Man': np.float32(6.2767496)}",2025-08-01 09:15:36
26,"{'Woman': np.float32(82.09499), 'Man': np.float32(17.905014)}",2025-08-01 09:15:37
27,"{'Woman': np.float32(93.20943), 'Man': np.float32(6.790568)}",2025-08-01 09:15:39
26,"{'Woman': np.float32(92.35096), 'Man': np.float32(7.6490364)}",2025-08-01 09:15:40
27,"{'Woman': np.float32(86.7766), 'Man': np.float32(13.223396)}",2025-08-01 09:15:41
28,"{'Woman': np.float32(92.69754), 'Man': np.float32(7.3024645)}",2025-08-01 09:15:42
30,"{'Woman': np.float32(92.10664), 'Man': np.float32(7.8933544)}",2025-08-01 09:15:43
32,"{'Woman': np.float32(95.258224), 'Man': np.float32(4.741773)}",2025-08-01 09:15:44
33,"{'Woman': np.float32(97.189606), 'Man': np.float32(2.8103921)}",2025-08-01 09:15:45
34,"{'Woman': np.float32(91.639915), 'Man': np.float32(8.360081)}",2025-08-01 09:15:46
31,"{'Woman': np.float32(86.89825), 'Man': np.float32(13.101757)}",2025-08-01 09:15:47
30,"{'Woman': np.float32(85.90593), 'Man': np.float32(14.094078)}",2025-08-01 09:15:48
30,"{'Woman': np.float32(60.636856), 'Man': np.float32(39.363148)}",2025-08-01 09:15:49
31,"{'Woman': np.float32(48.88395), 'Man': np.float32(51.11605)}",2025-08-01 09:15:50
30,"{'Woman': np.float32(64.68955), 'Man': np.float32(35.310448)}",2025-08-01 09:15:52
33,"{'Woman': np.float32(49.65938), 'Man': np.float32(50.34062)}",2025-08-01 09:15:53
32,"{'Woman': np.float32(50.671303), 'Man': np.float32(49.328693)}",2025-08-01 09:15:54
30,"{'Woman': np.float32(40.408424), 'Man': np.float32(59.59157)}",2025-08-01 09:15:55
32,"{'Woman': np.float32(80.5333), 'Man': np.float32(19.466703)}",2025-08-01 09:15:56
30,"{'Woman': np.float32(80.64106), 'Man': np.float32(19.358942)}",2025-08-01 09:15:57
33,"{'Woman': np.float32(47.76575), 'Man': np.float32(52.234257)}",2025-08-01 09:15:58
31,"{'Woman': np.float32(63.36223), 'Man': np.float32(36.637764)}",2025-08-01 09:15:59
33,"{'Woman': np.float32(62.40247), 'Man': np.float32(37.597527)}",2025-08-01 09:16:00
33,"{'Woman': np.float32(71.97463), 'Man': np.float32(28.025364)}",2025-08-01 09:16:01
35,"{'Woman': np.float32(75.775604), 'Man': np.float32(24.22439)}",2025-08-01 09:16:02
35,"{'Woman': np.float32(90.838776), 'Man': np.float32(9.161218)}",2025-08-01 09:16:03
34,"{'Woman': np.float32(95.76209), 'Man': np.float32(4.237903)}",2025-08-01 09:16:04
34,"{'Woman': np.float32(94.2747), 'Man': np.float32(5.7252984)}",2025-08-01 09:16:05
35,"{'Woman': np.float32(80.17598), 'Man': np.float32(19.824026)}",2025-08-01 09:16:06
37,"{'Woman': np.float32(97.793755), 'Man': np.float32(2.2062545)}",2025-08-01 09:16:07
35,"{'Woman': np.float32(95.73748), 'Man': np.float32(4.2625184)}",2025-08-01 09:16:08
35,"{'Woman': np.float32(93.57422), 'Man': np.float32(6.425781)}",2025-08-01 09:16:09
36,"{'Woman': np.float32(89.095055), 'Man': np.float32(10.904945)}",2025-08-01 09:16:11
35,"{'Woman': np.float32(89.31512), 'Man': np.float32(10.68488)}",2025-08-01 09:16:12
35,"{'Woman': np.float32(83.50578), 'Man': np.float32(16.49422)}",2025-08-01 09:16:13
37,"{'Woman': np.float32(49.2961), 'Man': np.float32(50.7039)}",2025-08-01 09:16:14
34,"{'Woman': np.float32(62.356926), 'Man': np.float32(37.64307)}",2025-08-01 09:16:15
34,"{'Woman': np.float32(77.23401), 'Man': np.float32(22.765985)}",2025-08-01 09:16:16
36,"{'Woman': np.float32(86.80337), 'Man': np.float32(13.196627)}",2025-08-01 09:16:17
34,"{'Woman': np.float32(70.14873), 'Man': np.float32(29.851276)}",2025-08-01 09:16:18
37,"{'Woman': np.float32(87.05765), 'Man': np.float32(12.942346)}",2025-08-01 09:16:19
36,"{'Woman': np.float32(90.01002), 'Man': np.float32(9.989984)}",2025-08-01 09:16:20
36,"{'Woman': np.float32(94.38813), 'Man': np.float32(5.611869)}",2025-08-01 09:16:21
37,"{'Woman': np.float32(75.392334), 'Man': np.float32(24.607662)}",2025-08-01 09:16:22
34,"{'Woman': np.float32(74.66105), 'Man': np.float32(25.338953)}",2025-08-01 09:16:23
33,"{'Woman': np.float32(74.72174), 'Man': np.float32(25.278255)}",2025-08-01 09:16:24
33,"{'Woman': np.float32(76.822075), 'Man': np.float32(23.177929)}",2025-08-01 09:16:26
37,"{'Woman': np.float32(83.473495), 'Man': np.float32(16.526505)}",2025-08-01 09:16:27
36,"{'Woman': np.float32(70.161995), 'Man': np.float32(29.838005)}",2025-08-01 09:16:28
37,"{'Woman': np.float32(81.52347), 'Man': np.float32(18.476538)}",2025-08-01 09:16:29
35,"{'Woman': np.float32(91.42215), 'Man': np.float32(8.577845)}",2025-08-01 09:16:30
36,"{'Woman': np.float32(88.7305), 'Man': np.float32(11.269496)}",2025-08-01 09:16:31
35,"{'Woman': np.float32(82.80665), 'Man': np.float32(17.193357)}",2025-08-01 09:16:32
34,"{'Woman': np.float32(76.84038), 'Man': np.float32(23.159618)}",2025-08-01 09:16:33
34,"{'Woman': np.float32(80.88209), 'Man': np.float32(19.117912)}",2025-08-01 09:16:34
34,"{'Woman': np.float32(68.38372), 'Man': np.float32(31.61628)}",2025-08-01 09:16:35
35,"{'Woman': np.float32(85.35923), 'Man': np.float32(14.640774)}",2025-08-01 09:16:36
34,"{'Woman': np.float32(84.446686), 'Man': np.float32(15.55331)}",2025-08-01 09:16:38
33,"{'Woman': np.float32(80.53408), 'Man': np.float32(19.46592)}",2025-08-01 09:16:39
33,"{'Woman': np.float32(85.55122), 'Man': np.float32(14.448774)}",2025-08-01 09:16:40
31,"{'Woman': np.float32(70.685684), 'Man': np.float32(29.314322)}",2025-08-01 09:16:41
32,"{'Woman': np.float32(49.549164), 'Man': np.float32(50.450836)}",2025-08-01 09:16:42
34,"{'Woman': np.float32(77.99858), 'Man': np.float32(22.001425)}",2025-08-01 09:16:43
34,"{'Woman': np.float32(84.78807), 'Man': np.float32(15.211931)}",2025-08-01 09:16:44
33,"{'Woman': np.float32(81.35477), 'Man': np.float32(18.645233)}",2025-08-01 09:16:45
33,"{'Woman': np.float32(82.88742), 'Man': np.float32(17.11258)}",2025-08-01 09:16:46
36,"{'Woman': np.float32(90.36101), 'Man': np.float32(9.6389885)}",2025-08-01 09:16:47
34,"{'Woman': np.float32(80.389404), 'Man': np.float32(19.610596)}",2025-08-01 09:16:48
36,"{'Woman': np.float32(87.247856), 'Man': np.float32(12.75215)}",2025-08-01 09:16:49
36,"{'Woman': np.float32(82.650795), 'Man': np.float32(17.3492)}",2025-08-01 09:16:50
35,"{'Woman': np.float32(80.45665), 'Man': np.float32(19.543352)}",2025-08-01 09:16:51
36,"{'Woman': np.float32(84.59984), 'Man': np.float32(15.400156)}",2025-08-01 09:16:52
35,"{'Woman': np.float32(88.14646), 'Man': np.float32(11.853538)}",2025-08-01 09:16:53
34,"{'Woman': np.float32(85.621605), 'Man': np.float32(14.378397)}",2025-08-01 09:16:54
34,"{'Woman': np.float32(86.026215), 'Man': np.float32(13.973784)}",2025-08-01 09:16:56
34,"{'Woman': np.float32(88.06408), 'Man': np.float32(11.935924)}",2025-08-01 09:16:57
33,"{'Woman': np.float32(91.523674), 'Man': np.float32(8.476324)}",2025-08-01 09:16:58
35,"{'Woman': np.float32(93.160385), 'Man': np.float32(6.8396196)}",2025-08-01 09:16:59
36,"{'Woman': np.float32(95.07712), 'Man': np.float32(4.922874)}",2025-08-01 09:16:59
34,"{'Woman': np.float32(89.07861), 'Man': np.float32(10.921387)}",2025-08-01 09:17:01
33,"{'Woman': np.float32(90.63911), 'Man': np.float32(9.360891)}",2025-08-01 09:17:02
34,"{'Woman': np.float32(85.07242), 'Man': np.float32(14.927588)}",2025-08-01 09:17:03
35,"{'Woman': np.float32(88.45989), 'Man': np.float32(11.540107)}",2025-08-01 09:17:04
35,"{'Woman': np.float32(83.97362), 'Man': np.float32(16.026384)}",2025-08-01 09:17:05
34,"{'Woman': np.float32(80.49494), 'Man': np.float32(19.50506)}",2025-08-01 09:17:06
34,"{'Woman': np.float32(85.49432), 'Man': np.float32(14.505674)}",2025-08-01 09:17:07
34,"{'Woman': np.float32(73.58504), 'Man': np.float32(26.41496)}",2025-08-01 09:17:08
35,"{'Woman': np.float32(84.49072), 'Man': np.float32(15.509279)}",2025-08-01 09:17:09
33,"{'Woman': np.float32(78.29255), 'Man': np.float32(21.70745)}",2025-08-01 09:17:10
36,"{'Woman': np.float32(73.85291), 'Man': np.float32(26.147083)}",2025-08-01 09:17:12
35,"{'Woman': np.float32(69.90975), 'Man': np.float32(30.090254)}",2025-08-01 09:17:13
35,"{'Woman': np.float32(64.475815), 'Man': np.float32(35.52418)}",2025-08-01 09:17:14
33,"{'Woman': np.float32(64.57752), 'Man': np.float32(35.422478)}",2025-08-01 09:17:15
32,"{'Woman': np.float32(43.447983), 'Man': np.float32(56.55202)}",2025-08-01 09:17:16
32,"{'Woman': np.float32(13.777503), 'Man': np.float32(86.222496)}",2025-08-01 09:17:17
28,"{'Woman': np.float32(10.617041), 'Man': np.float32(89.382965)}",2025-08-01 09:17:18
28,"{'Woman': np.float32(12.278027), 'Man': np.float32(87.72198)}",2025-08-01 09:17:19
27,"{'Woman': np.float32(13.777666), 'Man': np.float32(86.222336)}",2025-08-01 09:17:20
26,"{'Woman': np.float32(10.920055), 'Man': np.float32(89.07995)}",2025-08-01 09:17:21
40,"{'Woman': np.float32(8.834408), 'Man': np.float32(91.16559)}",2025-08-01 09:17:22
34,"{'Woman': np.float32(10.406776), 'Man': np.float32(89.593216)}",2025-08-01 09:17:23
28,"{'Woman': np.float32(10.366584), 'Man': np.float32(89.633415)}",2025-08-01 09:17:24
32,"{'Woman': np.float32(12.41638), 'Man': np.float32(87.583626)}",2025-08-01 09:17:26
32,"{'Woman': np.float32(13.575443), 'Man': np.float32(86.42456)}",2025-08-01 09:17:27
33,"{'Woman': np.float32(11.352953), 'Man': np.float32(88.64705)}",2025-08-01 09:17:28
36,"{'Woman': np.float32(10.551407), 'Man': np.float32(89.44859)}",2025-08-01 09:17:29
36,"{'Woman': np.float32(11.273764), 'Man': np.float32(88.72624)}",2025-08-01 09:17:30
35,"{'Woman': np.float32(11.288176), 'Man': np.float32(88.71183)}",2025-08-01 09:17:31
35,"{'Woman': np.float32(11.166427), 'Man': np.float32(88.83358)}",2025-08-01 09:17:32
35,"{'Woman': np.float32(11.289367), 'Man': np.float32(88.71063)}",2025-08-01 09:17:33
35,"{'Woman': np.float32(11.314295), 'Man': np.float32(88.6857)}",2025-08-01 09:17:34
35,"{'Woman': np.float32(11.484404), 'Man': np.float32(88.515594)}",2025-08-01 09:17:35
35,"{'Woman': np.float32(11.330427), 'Man': np.float32(88.66957)}",2025-08-01 09:17:36
35,"{'Woman': np.float32(11.736013), 'Man': np.float32(88.263985)}",2025-08-01 09:17:37
35,"{'Woman': np.float32(11.77443), 'Man': np.float32(88.22557)}",2025-08-01 09:17:38
35,"{'Woman': np.float32(12.093096), 'Man': np.float32(87.906906)}",2025-08-01 09:17:39
35,"{'Woman': np.float32(12.044366), 'Man': np.float32(87.955635)}",2025-08-01 09:17:40
35,"{'Woman': np.float32(12.051168), 'Man': np.float32(87.94884)}",2025-08-01 09:17:41
35,"{'Woman': np.float32(12.160274), 'Man': np.float32(87.83973)}",2025-08-01 09:17:42
35,"{'Woman': np.float32(12.317747), 'Man': np.float32(87.68225)}",2025-08-01 09:17:43
35,"{'Woman': np.float32(12.273847), 'Man': np.float32(87.72615)}",2025-08-01 09:17:44
35,"{'Woman': np.float32(12.3949585), 'Man': np.float32(87.60505)}",2025-08-01 09:17:45
35,"{'Woman': np.float32(12.307097), 'Man': np.float32(87.6929)}",2025-08-01 09:17:47
35,"{'Woman': np.float32(12.321873), 'Man': np.float32(87.67812)}",2025-08-01 09:17:48
35,"{'Woman': np.float32(12.569098), 'Man': np.float32(87.43091)}",2025-08-01 09:17:49
35,"{'Woman': np.float32(12.463142), 'Man': np.float32(87.53686)}",2025-08-01 09:17:50
35,"{'Woman': np.float32(12.560905), 'Man': np.float32(87.439095)}",2025-08-01 09:17:51
35,"{'Woman': np.float32(12.508707), 'Man': np.float32(87.491295)}",2025-08-01 09:17:52
35,"{'Woman': np.float32(12.633477), 'Man': np.float32(87.36652)}",2025-08-01 09:17:53
35,"{'Woman': np.float32(12.60524), 'Man': np.float32(87.39476)}",2025-08-01 09:17:54
35,"{'Woman': np.float32(12.573748), 'Man': np.float32(87.426254)}",2025-08-01 09:17:55
35,"{'Woman': np.float32(12.697011), 'Man': np.float32(87.302986)}",2025-08-01 09:17:56
35,"{'Woman': np.float32(12.644844), 'Man': np.float32(87.355156)}",2025-08-01 09:17:57
35,"{'Woman': np.float32(12.7577915), 'Man': np.float32(87.24221)}",2025-08-01 09:17:59
35,"{'Woman': np.float32(12.69437), 'Man': np.float32(87.305626)}",2025-08-01 09:18:00
35,"{'Woman': np.float32(12.523285), 'Man': np.float32(87.476715)}",2025-08-01 09:18:01
35,"{'Woman': np.float32(12.509279), 'Man': np.float32(87.490715)}",2025-08-01 09:18:02
35,"{'Woman': np.float32(12.621321), 'Man': np.float32(87.37868)}",2025-08-01 09:18:03
35,"{'Woman': np.float32(12.6856), 'Man': np.float32(87.3144)}",2025-08-01 09:18:04
35,"{'Woman': np.float32(12.586916), 'Man': np.float32(87.413086)}",2025-08-01 09:18:05
35,"{'Woman': np.float32(12.685673), 'Man': np.float32(87.31433)}",2025-08-01 09:18:06
35,"{'Woman': np.float32(12.529582), 'Man': np.float32(87.47042)}",2025-08-01 09:18:07
35,"{'Woman': np.float32(12.471701), 'Man': np.float32(87.5283)}",2025-08-01 09:18:08
35,"{'Woman': np.float32(12.620563), 'Man': np.float32(87.37944)}",2025-08-01 09:18:09
35,"{'Woman': np.float32(12.593731), 'Man': np.float32(87.40627)}",2025-08-01 09:18:10
35,"{'Woman': np.float32(12.584477), 'Man': np.float32(87.41553)}",2025-08-01 09:18:11
35,"{'Woman': np.float32(12.4916935), 'Man': np.float32(87.50831)}",2025-08-01 09:18:12
35,"{'Woman': np.float32(12.5636215), 'Man': np.float32(87.436386)}",2025-08-01 09:18:14
35,"{'Woman': np.float32(12.578996), 'Man': np.float32(87.421)}",2025-08-01 09:18:15
35,"{'Woman': np.float32(12.616041), 'Man': np.float32(87.38396)}",2025-08-01 09:18:16
35,"{'Woman': np.float32(12.624757), 'Man': np.float32(87.375244)}",2025-08-01 09:18:17
35,"{'Woman': np.float32(12.621781), 'Man': np.float32(87.37822)}",2025-08-01 09:18:18
35,"{'Woman': np.float32(12.6160755), 'Man': np.float32(87.38393)}",2025-08-01 09:18:19
35,"{'Woman': np.float32(12.595372), 'Man': np.float32(87.40463)}",2025-08-01 09:18:20
35,"{'Woman': np.float32(12.610303), 'Man': np.float32(87.3897)}",2025-08-01 09:18:21
35,"{'Woman': np.float32(12.6087265), 'Man': np.float32(87.39127)}",2025-08-01 09:18:22
36,"{'Woman': np.float32(12.589137), 'Man': np.float32(87.41086)}",2025-08-01 09:18:23
35,"{'Woman': np.float32(12.528001), 'Man': np.float32(87.472)}",2025-08-01 09:18:24
35,"{'Woman': np.float32(12.620022), 'Man': np.float32(87.37998)}",2025-08-01 09:18:25
